HYBAS_ID,DATE,Q
203480,2012,4.27
208603,2012,62.58
201448,2012,1393.64
208110,2012,816.24
208216,2012,990.99
213790,2012,1032.64
204761,2012,449.63
205368,2012,507.7
204230,2012,446.67
214295,2012,386.54
214193,2012,624
208084,2012,464.43
208621,2012,563.81
207841,2012,2081.92
208552,2012,1100.2
204582,2012,281.4
212592,2012,998.09
205346,2013,328.16
203480,2013,13.98
208603,2013,111.31
201448,2013,1386.44
208110,2013,792.71
208216,2013,955.9
213790,2013,1210.53
204761,2013,587.15
205368,2013,319.83
204230,2013,613.93
214295,2013,518.1
214193,2013,1093.66
208084,2013,396.5
208621,2013,249.97
207841,2013,2138.27
208552,2013,628.81
204582,2013,572.61
212592,2013,1081.55
205346,2014,955.08
203480,2014,23.11
208603,2014,87.92
201448,2014,1482.27
208110,2014,934.88
208216,2014,1376.45
213790,2014,1406.86
204761,2014,337.47
205368,2014,207.48
204230,2014,213.45
214295,2014,120.66
214193,2014,509.22
208084,2014,90.05
208621,2014,321.92
207841,2014,2054.81
208552,2014,996.59
204582,2014,202.59
212592,2014,1178.26
205346,2015,251.45
203480,2015,9.77
208603,2015,57.35
201448,2015,736.65
208110,2015,427.33
208216,2015,251.25
213790,2015,399.98
204761,2015,1179.58
205368,2015,508.76
204230,2015,1497.28
214295,2015,915.64
214193,2015,1396.31
208084,2015,407.37
208621,2015,227.4
207841,2015,1078.66
208552,2015,71.83
204582,2015,622.24
212592,2015,297.85
205346,2016,699.93
203480,2016,14.56
208603,2016,72.2
201448,2016,1523.59
208110,2016,715.14
208216,2016,1252.63
213790,2016,1730.33
204761,2016,715.15
205368,2016,388.18
204230,2016,441.42
214295,2016,272.99
214193,2016,633.15
208084,2016,254.16
208621,2016,408.28
207841,2016,1539.9
208552,2016,1212.49
204582,2016,153.94
212592,2016,705.14
205346,2017,379.91
203480,2017,16.27
208603,2017,58.35
201448,2017,1212.94
208110,2017,719.17
208216,2017,1633.76
213790,2017,2252.61
204761,2017,950.65
205368,2017,552.59
204230,2017,816.01
214295,2017,301.75
214193,2017,784.87
208084,2017,93.34
208621,2017,200.53
207841,2017,1882.4
208552,2017,548.88
204582,2017,373.67
212592,2017,1116.78
205346,2018,260.42
203480,2018,12.25
208603,2018,16.84
201448,2018,707.22
208110,2018,348.14
208216,2018,425.93
213790,2018,94.43
204761,2018,392.19
205368,2018,339.84
204230,2018,425.99
214295,2018,258.99
214193,2018,476.3
208084,2018,348.96
208621,2018,586.83
207841,2018,2121.71
208552,2018,1377.17
204582,2018,255.46
212592,2018,948.94
205346,2019,633.67
203480,2019,15.5
208603,2019,16.22
201448,2019,861.54
208110,2019,535.75
208216,2019,935.77
213790,2019,1351.27
204761,2019,1147.71
205368,2019,270.24
204230,2019,1040.57
214295,2019,705.34
214193,2019,1229.63
208084,2019,253.1
208621,2019,647.99
207841,2019,3382.76
208552,2019,1531.17
204582,2019,562.54
212592,2019,1899.14
205346,2020,645.09
203480,2020,5.63
208603,2020,27.56
201448,2020,685.71
208110,2020,403.23
208216,2020,652.42
213790,2020,346.4
204761,2020,528.65
205368,2020,802.3
204230,2020,874.63
214295,2020,402.6
214193,2020,664.31
208084,2020,324.43
208621,2020,629.12
207841,2020,2454.24
208552,2020,1385.16
204582,2020,321.86
212592,2020,1252.51
205346,2021,1255.23
203480,2021,36.02
208603,2021,53.7
201448,2021,1112.32
208110,2021,848.5
208216,2021,962.66
213790,2021,970.2
204761,2021,931.51
205368,2021,405.43
204230,2021,977.77
214295,2021,626.29
214193,2021,1086.34
208084,2021,468.75
208621,2021,660.6
207841,2021,2204.59
208552,2021,1360.55
204582,2021,540.18
212592,2021,866.67
205346,2022,703.03
203480,2022,7.9
208603,2022,73.77
201448,2022,1011.97
208110,2022,643.21
208216,2022,1019.96
213790,2022,1109.04
204761,2022,700.93
205368,2022,417.51
204230,2022,574.28
214295,2022,183.45
214193,2022,575.32
208084,2022,259.15
208621,2022,655.01
207841,2022,1430.23
208552,2022,1004.93
204582,2022,171.68
212592,2022,647.68
205346,2023,560.21
203480,2023,21.31
208603,2023,23.67
201448,2023,1058.41
208110,2023,969.83
208216,2023,1402.62
213790,2023,1834.96
204761,2023,1049.68
205368,2023,485.18
204230,2023,846.56
214295,2023,271.19
214193,2023,641
208084,2023,203.38
208621,2023,337.82
207841,2023,1589.35
208552,2023,696.9
204582,2023,167.96
212592,2023,854.09
205346,2024,300.51
203480,2024,11.05
208603,2024,29.57
201448,2024,932.67
208110,2024,773.82
208216,2024,1308.83
213790,2024,1280.87
204761,2024,427.38
205368,2024,373.04
204230,2024,776.48
214295,2024,460.6
214193,2024,1188.45
208084,2024,639.87
208621,2024,1127.52
207841,2024,2716.61
208552,2024,1467.14
204582,2024,744.9
212592,2024,1178.02
