HYBAS_ID,station_id,DATE,Q
1040709280,208423,1997,42.0764657534247
1040709280,208423,1998,66.524698630137
1040709280,208423,1999,156.232534246575
1040709280,208423,2000,122.638712328767
1040709280,208423,2001,146.623890410959
1040709280,208423,2002,35.8338082191781
1040709280,208423,2003,190.980726027397
1040709280,208423,2004,79.5605479452055
1040709280,208423,2005,132.103904109589
1040709280,208423,2006,119.132219178082
1040709280,208423,2007,159.364383561644
1040709280,208423,2008,183.836205479452
1040709280,208423,2009,160.281863013699
1040709280,208423,2010,296.231575342466
1040709280,208423,2011,118.329547945205
1040709280,208423,2012,234.080136986301
1040709280,208423,2013,77.7667945205479
1040709280,208423,2014,112.057945205479
1040709280,208423,2015,353.170863013699
1040709280,208423,2016,151.06198630137
1040709280,208423,2017,58.427301369863
1040709280,208423,2018,169.740835616438
1040709280,208423,2019,262.181301369863
1040709280,208423,2020,179.102547945205
1040709280,208423,2021,196.414191780822
1040709280,208423,2022,185.536465753425
1040709280,208423,2023,136.39302739726
1040709280,208423,2024,251.505232876712
1040909900,208587,1981,11578.8073648649
1040909900,208587,1982,10012.5710405405
1040909900,208587,1983,7534.28444594595
1040909900,208587,1984,7907.74964864865
1040909900,208587,1985,10063.1690405405
1040909900,208587,1986,9957.81185135135
1040909900,208587,1987,10592.9569864865
1040909900,208587,1988,12566.6993513514
1040909900,208587,1989,12054.0700540541
1040909900,208587,1990,10725.8142297297
1040909900,208587,1991,11691.6179459459
1040909900,208587,1992,10669.5571351351
1040909900,208587,1993,12008.6436756757
1040909900,208587,1994,16124.9137162162
1040909900,208587,1995,10717.8554189189
1040909900,208587,1996,14660.7095540541
1040909900,208587,1997,9167.64783783784
1040909900,208587,1998,13370.1635810811
1040909900,208587,1999,20949.3275
1040909900,208587,2000,12044.2020540541
1040909900,208587,2001,12770.6835945946
1040909900,208587,2002,15599.7139324324
1040909900,208587,2003,12869.7077027027
1040909900,208587,2004,10476.2313378378
1040909900,208587,2005,9463.84731081081
1040909900,208587,2006,12565.7498243243
1040909900,208587,2007,12486.050972973
1040909900,208587,2008,12477.1347162162
1040909900,208587,2009,16055.7967702703
1040909900,208587,2010,15943.8207162162
1040909900,208587,2011,7746.78989189189
1040909900,208587,2012,15529.9723108108
1040909900,208587,2013,6960.37714864865
1040909900,208587,2014,10558.4047027027
1040909900,208587,2015,7386.97875675676
1040909900,208587,2016,11820.9852702703
1040909900,208587,2017,9222.96677027027
1040909900,208587,2018,10808.7470810811
1040909900,208587,2019,11131.9716756757
1040909900,208587,2020,14042.0838648649
1040909900,208587,2021,14858.4316081081
1040909900,208587,2022,15608.7971486486
1040909900,208587,2023,14955.5783918919
1040909900,208587,2024,14086.3637432432
1040760280,208588,1981,1672.35135135135
1040760280,208588,1982,1682.7045
1040760280,208588,1983,923.365662162162
1040760280,208588,1984,672.101040540541
1040760280,208588,1985,1308.09124324324
1040760280,208588,1986,1504.9795
1040760280,208588,1987,963.483256756757
1040760280,208588,1988,2902.23667567568
1040760280,208588,1989,2419.16848648649
1040760280,208588,1990,1385.98047297297
1040760280,208588,1991,2583.08575675676
1040760280,208588,1992,2434.82139189189
1040760280,208588,1993,1578.0705
1040760280,208588,1994,4261.8627972973
1040760280,208588,1995,1754.02294594595
1040760280,208588,1996,2004.96354054054
1040760280,208588,1997,1248.39583783784
1040760280,208588,1998,3272.10943243243
1040760280,208588,1999,3941.13262162162
1040760280,208588,2000,2314.72785135135
1040760280,208588,2001,1981.72852702703
1040760280,208588,2002,1572.21804054054
1040760280,208588,2003,4412.32371621622
