"predictors","approach","final_fuser","HYBAS_ID","model","product","kge","weight"
"SST","ML","rf","1040915990","RF","SEAS51b",-0.402815505173035,0
"SST","ML","rf","1040915990","RF","SEAS51",-0.447455482014818,0
"SST","ML","rf","1040915990","SVMLINEAR","CFSv2",0.551957355032565,1
"SST","ML","rf","1040915990","SVMLINEAR","SEAS51c",0.11399479788766,0
"SST","ML","rf","1040915990","SVMLINEAR","CanSIPSIC4",0.0389080909435686,0
"SST","ML","rf","1040915990","SVMLINEAR","CCSM4",-0.0665284216238844,0
"SST","ML","rf","1040915990","SVMLINEAR","GEOSS2S",-0.0977237776533237,0
"SST","ML","rf","1040915990","SVMLINEAR","CESM1",-0.240074281064386,0
"SST","ML","rf","1040915990","SVMLINEAR","SEAS51b",-0.351241607042226,0
"SST","ML","rf","1040915990","SVMLINEAR","SEAS51",-0.404019086335267,0
"SST","ML","rf","1040915990","MLP","GEOSS2S",0.822395096972072,1
"SST","ML","rf","1040915990","MLP","CanSIPSIC4",0.803138474828561,0
"SST","ML","rf","1040915990","MLP","CESM1",0.692920616471518,0
"SST","ML","rf","1040915990","MLP","SEAS51c",0.57792609197588,0
"SST","ML","rf","1040915990","MLP","CFSv2",0.543550218690394,0
"SST","ML","rf","1040915990","MLP","CCSM4",0.254851256348747,0
"SST","ML","rf","1040915990","MLP","SEAS51b",0.130939188633566,0
"SST","ML","rf","1040915990","MLP","SEAS51",0.0362317508412157,0
